carrier_id,parent_carrier_id,location_id,scenario
C003143,C00314,0000500806,2x2_slot_inorder_place_cluster
C003150,C00315,0000500906,2x2_slot_inorder_place_cluster
C003151,C00315,0000500906,2x2_slot_inorder_place_cluster
C003152,C00315,0000500906,2x2_slot_inorder_place_cluster
C003153,C00315,0000500906,2x2_slot_inorder_place_cluster
C003160,C00316,0000501006,2x2_slot_inorder_place_cluster
C003161,C00316,0000501006,2x2_slot_inorder_place_cluster
C003162,C00316,0000501006,2x2_slot_inorder_place_cluster
C003163,C00316,0000501006,2x2_slot_inorder_place_cluster
C003170,C00317,0000400006,2x2_slot_inorder_place_cluster
C003171,C00317,0000400006,2x2_slot_inorder_place_cluster
C003172,C00317,0000400006,2x2_slot_inorder_place_cluster
C003173,C00317,0000400006,2x2_slot_inorder_place_cluster
C003180,C00318,0000400106,2x2_slot_inorder_place_cluster
C003181,C00318,0000400106,2x2_slot_inorder_place_cluster
C003182,C00318,0000400106,2x2_slot_inorder_place_cluster
C003183,C00318,0000400106,2x2_slot_inorder_place_cluster
C003190,C00319,0000400206,2x2_slot_inorder_place_cluster
C003191,C00319,0000400206,2x2_slot_inorder_place_cluster
C003192,C00319,0000400206,2x2_slot_inorder_place_cluster
C003193,C00319,0000400206,2x2_slot_inorder_place_cluster
C000800,C00080,0000500005,2x2_slot_inorder_place_cluster
C000801,C00080,0000500005,2x2_slot_inorder_place_cluster
C000802,C00080,0000500005,2x2_slot_inorder_place_cluster
C000803,C00080,0000500005,2x2_slot_inorder_place_cluster
C000810,C00081,0000500105,2x2_slot_inorder_place_cluster
C000811,C00081,0000500105,2x2_slot_inorder_place_cluster
C000812,C00081,0000500105,2x2_slot_inorder_place_cluster
C000813,C00081,0000500105,2x2_slot_inorder_place_cluster
C000820,C00082,0000500205,2x2_slot_inorder_place_cluster
C000821,C00082,0000500205,2x2_slot_inorder_place_cluster
C000822,C00082,0000500205,2x2_slot_inorder_place_cluster
C000823,C00082,0000500205,2x2_slot_inorder_place_cluster
C000830,C00083,0000500305,2x2_slot_inorder_place_cluster
C000831,C00083,0000500305,2x2_slot_inorder_place_cluster
C000832,C00083,0000500305,2x2_slot_inorder_place_cluster
C000833,C00083,0000500305,2x2_slot_inorder_place_cluster
C000840,C00084,0000500405,2x2_slot_inorder_place_cluster
C000841,C00084,0000500405,2x2_slot_inorder_place_cluster
C000842,C00084,0000500405,2x2_slot_inorder_place_cluster
C000843,C00084,0000500405,2x2_slot_inorder_place_cluster
C000850,C00085,0000500505,2x2_slot_inorder_place_cluster
C000851,C00085,0000500505,2x2_slot_inorder_place_cluster
C000852,C00085,0000500505,2x2_slot_inorder_place_cluster
C000853,C00085,0000500505,2x2_slot_inorder_place_cluster
C000860,C00086,0000500605,2x2_slot_inorder_place_cluster
C000861,C00086,0000500605,2x2_slot_inorder_place_cluster
C000862,C00086,0000500605,2x2_slot_inorder_place_cluster
C000863,C00086,0000500605,2x2_slot_inorder_place_cluster
C000870,C00087,0000500705,2x2_slot_inorder_place_cluster
C000871,C00087,0000500705,2x2_slot_inorder_place_cluster
C000872,C00087,0000500705,2x2_slot_inorder_place_cluster
C000873,C00087,0000500705,2x2_slot_inorder_place_cluster
C000880,C00088,0000500805,2x2_slot_inorder_place_cluster
C000881,C00088,0000500805,2x2_slot_inorder_place_cluster
C000882,C00088,0000500805,2x2_slot_inorder_place_cluster
C000883,C00088,0000500805,2x2_slot_inorder_place_cluster
C000890,C00089,0000500905,2x2_slot_inorder_place_cluster
C000891,C00089,0000500905,2x2_slot_inorder_place_cluster
C000892,C00089,0000500905,2x2_slot_inorder_place_cluster
C000893,C00089,0000500905,2x2_slot_inorder_place_cluster
C000900,C00090,0000501005,2x2_slot_inorder_place_cluster
C000901,C00090,0000501005,2x2_slot_inorder_place_cluster
C000902,C00090,0000501005,2x2_slot_inorder_place_cluster
C000903,C00090,0000501005,2x2_slot_inorder_place_cluster
C000910,C00091,0000400005,2x2_slot_inorder_place_cluster
C000911,C00091,0000400005,2x2_slot_inorder_place_cluster
C000912,C00091,0000400005,2x2_slot_inorder_place_cluster
C000913,C00091,0000400005,2x2_slot_inorder_place_cluster
C000920,C00092,0000400105,2x2_slot_inorder_place_cluster
C000921,C00092,0000400105,2x2_slot_inorder_place_cluster
C000922,C00092,0000400105,2x2_slot_inorder_place_cluster
C000923,C00092,0000400105,2x2_slot_inorder_place_cluster
C000930,C00093,0000400205,2x2_slot_inorder_place_cluster
C000931,C00093,0000400205,2x2_slot_inorder_place_cluster
C000932,C00093,0000400205,2x2_slot_inorder_place_cluster
C000933,C00093,0000400205,2x2_slot_inorder_place_cluster
C000940,C00094,0000400306,2x2_slot_inorder_place_cluster
C000941,C00094,0000400306,2x2_slot_inorder_place_cluster
C000942,C00094,0000400306,2x2_slot_inorder_place_cluster
C000943,C00094,0000400306,2x2_slot_inorder_place_cluster
C000950,C00095,0000400406,2x2_slot_inorder_place_cluster
C000951,C00095,0000400406,2x2_slot_inorder_place_cluster
C000952,C00095,0000400406,2x2_slot_inorder_place_cluster
C000953,C00095,0000400406,2x2_slot_inorder_place_cluster
C000960,C00096,0000400506,2x2_slot_inorder_place_cluster
C000961,C00096,0000400506,2x2_slot_inorder_place_cluster
C000962,C00096,0000400506,2x2_slot_inorder_place_cluster
C000963,C00096,0000400506,2x2_slot_inorder_place_cluster
C000970,C00097,0000400606,2x2_slot_inorder_place_cluster
C000971,C00097,0000400606,2x2_slot_inorder_place_cluster
C000972,C00097,0000400606,2x2_slot_inorder_place_cluster
C000973,C00097,0000400606,2x2_slot_inorder_place_cluster
C000980,C00098,0000400706,2x2_slot_inorder_place_cluster
C000981,C00098,0000400706,2x2_slot_inorder_place_cluster
C000982,C00098,0000400706,2x2_slot_inorder_place_cluster
C000983,C00098,0000400706,2x2_slot_inorder_place_cluster
C000990,C00099,0000400806,2x2_slot_inorder_place_cluster
C000991,C00099,0000400806,2x2_slot_inorder_place_cluster
C000992,C00099,0000400806,2x2_slot_inorder_place_cluster
C000993,C00099,0000400806,2x2_slot_inorder_place_cluster
C001000,C00100,0000400906,2x2_slot_inorder_place_cluster
C001001,C00100,0000400906,2x2_slot_inorder_place_cluster
C001002,C00100,0000400906,2x2_slot_inorder_place_cluster
C001003,C00100,0000400906,2x2_slot_inorder_place_cluster
C001010,C00101,0000401006,2x2_slot_inorder_place_cluster
C001011,C00101,0000401006,2x2_slot_inorder_place_cluster
C001012,C00101,0000401006,2x2_slot_inorder_place_cluster
C001013,C00101,0000401006,2x2_slot_inorder_place_cluster
C001020,C00102,0000300006,2x2_slot_inorder_place_cluster
C001021,C00102,0000300006,2x2_slot_inorder_place_cluster
C001022,C00102,0000300006,2x2_slot_inorder_place_cluster
C001023,C00102,0000300006,2x2_slot_inorder_place_cluster
C001030,C00103,0000300106,2x2_slot_inorder_place_cluster
C001031,C00103,0000300106,2x2_slot_inorder_place_cluster
C001032,C00103,0000300106,2x2_slot_inorder_place_cluster
C001033,C00103,0000300106,2x2_slot_inorder_place_cluster
C001040,C00104,0000300206,2x2_slot_inorder_place_cluster
C001041,C00104,0000300206,2x2_slot_inorder_place_cluster
C001042,C00104,0000300206,2x2_slot_inorder_place_cluster
C001043,C00104,0000300206,2x2_slot_inorder_place_cluster
C001050,C00105,0000300306,2x2_slot_inorder_place_cluster
C001051,C00105,0000300306,2x2_slot_inorder_place_cluster
C001052,C00105,0000300306,2x2_slot_inorder_place_cluster
C001053,C00105,0000300306,2x2_slot_inorder_place_cluster
C001060,C00106,0000300406,2x2_slot_inorder_place_cluster
C001061,C00106,0000300406,2x2_slot_inorder_place_cluster
C001062,C00106,0000300406,2x2_slot_inorder_place_cluster
C001063,C00106,0000300406,2x2_slot_inorder_place_cluster
C001070,C00107,0000300506,2x2_slot_inorder_place_cluster
C001071,C00107,0000300506,2x2_slot_inorder_place_cluster
C001072,C00107,0000300506,2x2_slot_inorder_place_cluster
C001073,C00107,0000300506,2x2_slot_inorder_place_cluster
C001080,C00108,0000300606,2x2_slot_inorder_place_cluster
C001081,C00108,0000300606,2x2_slot_inorder_place_cluster
C001082,C00108,0000300606,2x2_slot_inorder_place_cluster
C001083,C00108,0000300606,2x2_slot_inorder_place_cluster
C001090,C00109,0000300706,2x2_slot_inorder_place_cluster
C001091,C00109,0000300706,2x2_slot_inorder_place_cluster
C001092,C00109,0000300706,2x2_slot_inorder_place_cluster
C001093,C00109,0000300706,2x2_slot_inorder_place_cluster
C001100,C00110,0000300806,2x2_slot_inorder_place_cluster
C001101,C00110,0000300806,2x2_slot_inorder_place_cluster
C001102,C00110,0000300806,2x2_slot_inorder_place_cluster
C001103,C00110,0000300806,2x2_slot_inorder_place_cluster
C001110,C00111,0000300906,2x2_slot_inorder_place_cluster
C001111,C00111,0000300906,2x2_slot_inorder_place_cluster
C001112,C00111,0000300906,2x2_slot_inorder_place_cluster
C001113,C00111,0000300906,2x2_slot_inorder_place_cluster
C001120,C00112,0000301006,2x2_slot_inorder_place_cluster
C001121,C00112,0000301006,2x2_slot_inorder_place_cluster
C001122,C00112,0000301006,2x2_slot_inorder_place_cluster
C001123,C00112,0000301006,2x2_slot_inorder_place_cluster
C001130,C00113,0000500004,2x2_slot_inorder_place_cluster
C001131,C00113,0000500004,2x2_slot_inorder_place_cluster
C001132,C00113,0000500004,2x2_slot_inorder_place_cluster
C001133,C00113,0000500004,2x2_slot_inorder_place_cluster
C001140,C00114,0000500104,2x2_slot_inorder_place_cluster
C001141,C00114,0000500104,2x2_slot_inorder_place_cluster
C001142,C00114,0000500104,2x2_slot_inorder_place_cluster
C001143,C00114,0000500104,2x2_slot_inorder_place_cluster
C001150,C00115,0000500204,2x2_slot_inorder_place_cluster
C001151,C00115,0000500204,2x2_slot_inorder_place_cluster
C001152,C00115,0000500204,2x2_slot_inorder_place_cluster
C001153,C00115,0000500204,2x2_slot_inorder_place_cluster
C001160,C00116,0000500304,2x2_slot_inorder_place_cluster
C001161,C00116,0000500304,2x2_slot_inorder_place_cluster
C001162,C00116,0000500304,2x2_slot_inorder_place_cluster
C001163,C00116,0000500304,2x2_slot_inorder_place_cluster
C001170,C00117,0000500404,2x2_slot_inorder_place_cluster
C001171,C00117,0000500404,2x2_slot_inorder_place_cluster
C001172,C00117,0000500404,2x2_slot_inorder_place_cluster
C001173,C00117,0000500404,2x2_slot_inorder_place_cluster
C001180,C00118,0000500504,2x2_slot_inorder_place_cluster
C001181,C00118,0000500504,2x2_slot_inorder_place_cluster
C001182,C00118,0000500504,2x2_slot_inorder_place_cluster
C001183,C00118,0000500504,2x2_slot_inorder_place_cluster
C001190,C00119,0000500604,2x2_slot_inorder_place_cluster
C001191,C00119,0000500604,2x2_slot_inorder_place_cluster
C001192,C00119,0000500604,2x2_slot_inorder_place_cluster
C001193,C00119,0000500604,2x2_slot_inorder_place_cluster
C001200,C00120,0000500704,2x2_slot_inorder_place_cluster
C001201,C00120,0000500704,2x2_slot_inorder_place_cluster
C001202,C00120,0000500704,2x2_slot_inorder_place_cluster
C001203,C00120,0000500704,2x2_slot_inorder_place_cluster
C001210,C00121,0000500804,2x2_slot_inorder_place_cluster
C001211,C00121,0000500804,2x2_slot_inorder_place_cluster
C001212,C00121,0000500804,2x2_slot_inorder_place_cluster
C001213,C00121,0000500804,2x2_slot_inorder_place_cluster
C001220,C00122,0000500904,2x2_slot_inorder_place_cluster
C001221,C00122,0000500904,2x2_slot_inorder_place_cluster
C001222,C00122,0000500904,2x2_slot_inorder_place_cluster
C001223,C00122,0000500904,2x2_slot_inorder_place_cluster
C001230,C00123,0000501004,2x2_slot_inorder_place_cluster
C001231,C00123,0000501004,2x2_slot_inorder_place_cluster
C001232,C00123,0000501004,2x2_slot_inorder_place_cluster
C001233,C00123,0000501004,2x2_slot_inorder_place_cluster
C001240,C00124,0000400004,2x2_slot_inorder_place_cluster
C001241,C00124,0000400004,2x2_slot_inorder_place_cluster
C001242,C00124,0000400004,2x2_slot_inorder_place_cluster
C001243,C00124,0000400004,2x2_slot_inorder_place_cluster
C001250,C00125,0000400104,2x2_slot_inorder_place_cluster
C001251,C00125,0000400104,2x2_slot_inorder_place_cluster
C001252,C00125,0000400104,2x2_slot_inorder_place_cluster
C001253,C00125,0000400104,2x2_slot_inorder_place_cluster
C001260,C00126,0000400204,2x2_slot_inorder_place_cluster
C001261,C00126,0000400204,2x2_slot_inorder_place_cluster
C001262,C00126,0000400204,2x2_slot_inorder_place_cluster
C001263,C00126,0000400204,2x2_slot_inorder_place_cluster
C001270,C00127,0000400305,2x2_slot_inorder_place_cluster
C001271,C00127,0000400305,2x2_slot_inorder_place_cluster
C001272,C00127,0000400305,2x2_slot_inorder_place_cluster
C001273,C00127,0000400305,2x2_slot_inorder_place_cluster
C001280,C00128,0000400405,2x2_slot_inorder_place_cluster
C001281,C00128,0000400405,2x2_slot_inorder_place_cluster
C001282,C00128,0000400405,2x2_slot_inorder_place_cluster
C001283,C00128,0000400405,2x2_slot_inorder_place_cluster
C001290,C00129,0000400505,2x2_slot_inorder_place_cluster
C001291,C00129,0000400505,2x2_slot_inorder_place_cluster
C001292,C00129,0000400505,2x2_slot_inorder_place_cluster
C001293,C00129,0000400505,2x2_slot_inorder_place_cluster
C001300,C00130,0000400605,2x2_slot_inorder_place_cluster
C001301,C00130,0000400605,2x2_slot_inorder_place_cluster
C001302,C00130,0000400605,2x2_slot_inorder_place_cluster
C001303,C00130,0000400605,2x2_slot_inorder_place_cluster
C001310,C00131,0000400705,2x2_slot_inorder_place_cluster
C001311,C00131,0000400705,2x2_slot_inorder_place_cluster
C001312,C00131,0000400705,2x2_slot_inorder_place_cluster
C001313,C00131,0000400705,2x2_slot_inorder_place_cluster
C001320,C00132,0000400805,2x2_slot_inorder_place_cluster
C001321,C00132,0000400805,2x2_slot_inorder_place_cluster
C001322,C00132,0000400805,2x2_slot_inorder_place_cluster
C001323,C00132,0000400805,2x2_slot_inorder_place_cluster
C001330,C00133,0000400905,2x2_slot_inorder_place_cluster
C001331,C00133,0000400905,2x2_slot_inorder_place_cluster
C001332,C00133,0000400905,2x2_slot_inorder_place_cluster
C001333,C00133,0000400905,2x2_slot_inorder_place_cluster
C001340,C00134,0000401005,2x2_slot_inorder_place_cluster
C001341,C00134,0000401005,2x2_slot_inorder_place_cluster
C001342,C00134,0000401005,2x2_slot_inorder_place_cluster
C001343,C00134,0000401005,2x2_slot_inorder_place_cluster
C001350,C00135,0000300005,2x2_slot_inorder_place_cluster
C001351,C00135,0000300005,2x2_slot_inorder_place_cluster
C001352,C00135,0000300005,2x2_slot_inorder_place_cluster
C001353,C00135,0000300005,2x2_slot_inorder_place_cluster
C001360,C00136,0000300105,2x2_slot_inorder_place_cluster
C001361,C00136,0000300105,2x2_slot_inorder_place_cluster
C001362,C00136,0000300105,2x2_slot_inorder_place_cluster
C001363,C00136,0000300105,2x2_slot_inorder_place_cluster
C001370,C00137,0000300205,2x2_slot_inorder_place_cluster
C001371,C00137,0000300205,2x2_slot_inorder_place_cluster
C001372,C00137,0000300205,2x2_slot_inorder_place_cluster
C001373,C00137,0000300205,2x2_slot_inorder_place_cluster
C001380,C00138,0000300305,2x2_slot_inorder_place_cluster
C001381,C00138,0000300305,2x2_slot_inorder_place_cluster
C001382,C00138,0000300305,2x2_slot_inorder_place_cluster
C001383,C00138,0000300305,2x2_slot_inorder_place_cluster
C001390,C00139,0000300405,2x2_slot_inorder_place_cluster
C001391,C00139,0000300405,2x2_slot_inorder_place_cluster
C001392,C00139,0000300405,2x2_slot_inorder_place_cluster
C001393,C00139,0000300405,2x2_slot_inorder_place_cluster
C001400,C00140,0000300505,2x2_slot_inorder_place_cluster
C001401,C00140,0000300505,2x2_slot_inorder_place_cluster
C001402,C00140,0000300505,2x2_slot_inorder_place_cluster
C001403,C00140,0000300505,2x2_slot_inorder_place_cluster
C001410,C00141,0000300605,2x2_slot_inorder_place_cluster
C001411,C00141,0000300605,2x2_slot_inorder_place_cluster
C001412,C00141,0000300605,2x2_slot_inorder_place_cluster
C001413,C00141,0000300605,2x2_slot_inorder_place_cluster
C001420,C00142,0000300705,2x2_slot_inorder_place_cluster
C001421,C00142,0000300705,2x2_slot_inorder_place_cluster
C001422,C00142,0000300705,2x2_slot_inorder_place_cluster
C001423,C00142,0000300705,2x2_slot_inorder_place_cluster
C001430,C00143,0000300805,2x2_slot_inorder_place_cluster
C001431,C00143,0000300805,2x2_slot_inorder_place_cluster
C001432,C00143,0000300805,2x2_slot_inorder_place_cluster
C001433,C00143,0000300805,2x2_slot_inorder_place_cluster
C001440,C00144,0000300905,2x2_slot_inorder_place_cluster
C001441,C00144,0000300905,2x2_slot_inorder_place_cluster
C001442,C00144,0000300905,2x2_slot_inorder_place_cluster
C001443,C00144,0000300905,2x2_slot_inorder_place_cluster
C001450,C00145,0000301005,2x2_slot_inorder_place_cluster
C001451,C00145,0000301005,2x2_slot_inorder_place_cluster
C001452,C00145,0000301005,2x2_slot_inorder_place_cluster
C001453,C00145,0000301005,2x2_slot_inorder_place_cluster
C001460,C00146,0000500003,2x2_slot_inorder_place_cluster
C001461,C00146,0000500003,2x2_slot_inorder_place_cluster
C001462,C00146,0000500003,2x2_slot_inorder_place_cluster
C001463,C00146,0000500003,2x2_slot_inorder_place_cluster
C001470,C00147,0000500103,2x2_slot_inorder_place_cluster
C001471,C00147,0000500103,2x2_slot_inorder_place_cluster
C001472,C00147,0000500103,2x2_slot_inorder_place_cluster
C001473,C00147,0000500103,2x2_slot_inorder_place_cluster
C001480,C00148,0000500203,2x2_slot_inorder_place_cluster
C001481,C00148,0000500203,2x2_slot_inorder_place_cluster
C001482,C00148,0000500203,2x2_slot_inorder_place_cluster
C001483,C00148,0000500203,2x2_slot_inorder_place_cluster
C001490,C00149,0000500303,2x2_slot_inorder_place_cluster
C001491,C00149,0000500303,2x2_slot_inorder_place_cluster
C001492,C00149,0000500303,2x2_slot_inorder_place_cluster
C001493,C00149,0000500303,2x2_slot_inorder_place_cluster
C001500,C00150,0000500403,2x2_slot_inorder_place_cluster
C001501,C00150,0000500403,2x2_slot_inorder_place_cluster
C001502,C00150,0000500403,2x2_slot_inorder_place_cluster
C001503,C00150,0000500403,2x2_slot_inorder_place_cluster
C001510,C00151,0000500503,2x2_slot_inorder_place_cluster
C001511,C00151,0000500503,2x2_slot_inorder_place_cluster
C001512,C00151,0000500503,2x2_slot_inorder_place_cluster
C001513,C00151,0000500503,2x2_slot_inorder_place_cluster
C001520,C00152,0000500603,2x2_slot_inorder_place_cluster
C001521,C00152,0000500603,2x2_slot_inorder_place_cluster
C001522,C00152,0000500603,2x2_slot_inorder_place_cluster
C001523,C00152,0000500603,2x2_slot_inorder_place_cluster
C001530,C00153,0000500703,2x2_slot_inorder_place_cluster
C001531,C00153,0000500703,2x2_slot_inorder_place_cluster
C001532,C00153,0000500703,2x2_slot_inorder_place_cluster
