location_id,carrier_id,material_id,material_quantity,scenario
0000200703,C003150,CWS78,1,2x2_slot_inorder_place_random
0000200703,C003151,CWS78,1,2x2_slot_inorder_place_random
0000200703,C003152,CWS78,1,2x2_slot_inorder_place_random
0000200703,C003153,CWS78,1,2x2_slot_inorder_place_random
0000100501,C000580,REP10,1,2x2_slot_inorder_place_random
0000100501,C000581,REP10,1,2x2_slot_inorder_place_random
0000100501,C000582,REP10,1,2x2_slot_inorder_place_random
0000100501,C000583,REP10,1,2x2_slot_inorder_place_random
0000100701,C000050,WD117,2,2x2_slot_inorder_place_random
0000100701,C000051,WD117,2,2x2_slot_inorder_place_random
0000100701,C000052,WD117,2,2x2_slot_inorder_place_random
0000100701,C000053,WD117,2,2x2_slot_inorder_place_random
0000300404,C001280,KY2024,8,2x2_slot_inorder_place_random
0000300404,C001281,KY2024,8,2x2_slot_inorder_place_random
0000300404,C001282,KY2024,8,2x2_slot_inorder_place_random
0000300404,C001283,KY2024,3,2x2_slot_inorder_place_random
0000501003,C002390,USBA18,2,2x2_slot_inorder_place_random
0000501003,C002391,LED500,18,2x2_slot_inorder_place_random
0000501003,C002392,LED500,18,2x2_slot_inorder_place_random
0000501003,C002393,LED500,18,2x2_slot_inorder_place_random
0000301003,C001950,KIHP2250,4,2x2_slot_inorder_place_random
0000301003,C001951,KIHP2250,4,2x2_slot_inorder_place_random
0000301003,C001952,KIHP2250,4,2x2_slot_inorder_place_random
0000301003,C001953,KIHP2250,4,2x2_slot_inorder_place_random
0000400302,C001970,KIHP2250,4,2x2_slot_inorder_place_random
0000400302,C001971,KIHP2250,4,2x2_slot_inorder_place_random
0000400302,C001972,KIHP2250,1,2x2_slot_inorder_place_random
0000400302,C001973,CUH216,36,2x2_slot_inorder_place_random
0000200602,C000320,DSS7691,7,2x2_slot_inorder_place_random
0000200602,C000321,DSS7691,7,2x2_slot_inorder_place_random
0000200602,C000322,DSS7691,7,2x2_slot_inorder_place_random
0000200602,C000323,DSS7691,7,2x2_slot_inorder_place_random
0000400502,C003580,NL5923,8,2x2_slot_inorder_place_random
0000400502,C003581,NL5923,8,2x2_slot_inorder_place_random
0000400502,C003582,NL5923,8,2x2_slot_inorder_place_random
0000400502,C003583,NL5923,8,2x2_slot_inorder_place_random
0000500603,C003670,DBA375,4,2x2_slot_inorder_place_random
0000500603,C003671,DBA375,4,2x2_slot_inorder_place_random
0000500603,C003672,DBA375,4,2x2_slot_inorder_place_random
0000500603,C003673,DBA375,3,2x2_slot_inorder_place_random
0000100104,C000780,TRFP051Y,4,2x2_slot_inorder_place_random
0000100104,C000781,TRFP051Y,4,2x2_slot_inorder_place_random
0000100104,C000782,TRFP051Y,4,2x2_slot_inorder_place_random
0000100104,C000783,TRFP051Y,4,2x2_slot_inorder_place_random
0000000000,C000560,CG1336,6,2x2_slot_inorder_place_random
0000000000,C000561,CG1336,5,2x2_slot_inorder_place_random
0000000000,C000562,REP10,1,2x2_slot_inorder_place_random
0000000000,C000563,REP10,1,2x2_slot_inorder_place_random
0000100402,C000240,TRFP051DB,4,2x2_slot_inorder_place_random
0000100402,C000241,TRFP051DB,4,2x2_slot_inorder_place_random
0000100402,C000242,TRFP051DB,4,2x2_slot_inorder_place_random
0000100402,C000243,TRFP051DB,4,2x2_slot_inorder_place_random
0000500904,C000460,KIHP1157,1,2x2_slot_inorder_place_random
0000500904,C000461,KIHP1157,1,2x2_slot_inorder_place_random
0000500904,C000462,KIHP1157,1,2x2_slot_inorder_place_random
0000500904,C000463,KIHP1157,1,2x2_slot_inorder_place_random
0000001003,C002520,KIM3025MT,2,2x2_slot_inorder_place_random
0000001003,C002521,KIM3025MT,2,2x2_slot_inorder_place_random
0000001003,C002522,KIM3025MT,2,2x2_slot_inorder_place_random
0000001003,C002523,KIM3025MT,2,2x2_slot_inorder_place_random
0000100003,C002600,CL120,5,2x2_slot_inorder_place_random
0000100003,C002601,CL120,5,2x2_slot_inorder_place_random
0000100003,C002602,CL120,5,2x2_slot_inorder_place_random
0000100003,C002603,CL120,1,2x2_slot_inorder_place_random
0000500106,C000700,REP10,1,2x2_slot_inorder_place_random
0000500106,C000701,REP10,1,2x2_slot_inorder_place_random
0000500106,C000702,REP10,1,2x2_slot_inorder_place_random
0000500106,C000703,REP10,1,2x2_slot_inorder_place_random
0000101002,C003040,CG2139,10,2x2_slot_inorder_place_random
0000101002,C003041,CG2139,1,2x2_slot_inorder_place_random
0000101002,C003042,TD331W,30,2x2_slot_inorder_place_random
0000101002,C003043,TD331W,2,2x2_slot_inorder_place_random
0000000806,C003330,NEH120,1,2x2_slot_inorder_place_random
0000000806,C003331,NEH120,1,2x2_slot_inorder_place_random
0000000806,C003332,NEH120,1,2x2_slot_inorder_place_random
0000000806,C003333,NEH120,1,2x2_slot_inorder_place_random
0000400301,C002040,EH80,2,2x2_slot_inorder_place_random
0000400301,C002041,EH80,2,2x2_slot_inorder_place_random
0000400301,C002042,EH80,2,2x2_slot_inorder_place_random
0000400301,C002043,EH80,2,2x2_slot_inorder_place_random
0000000102,C002190,FP0772,1,2x2_slot_inorder_place_random
0000000102,C002191,FP0772,1,2x2_slot_inorder_place_random
0000000102,C002192,FP0772,1,2x2_slot_inorder_place_random
0000000102,C002193,FP0772,1,2x2_slot_inorder_place_random
0000100305,C001340,GKM538BU,12,2x2_slot_inorder_place_random
0000100305,C001341,GKM538BU,12,2x2_slot_inorder_place_random
0000100305,C001342,GKM538BU,1,2x2_slot_inorder_place_random
0000100305,C001343,J046,54,2x2_slot_inorder_place_random
0000000400,C002750,FP0769,1,2x2_slot_inorder_place_random
0000000400,C002751,FP0769,1,2x2_slot_inorder_place_random
0000000400,C002752,FP0769,1,2x2_slot_inorder_place_random
0000000400,C002753,FP0769,1,2x2_slot_inorder_place_random
0000400902,C001260,CG2034,12,2x2_slot_inorder_place_random
0000400902,C001261,CG2034,11,2x2_slot_inorder_place_random
0000400902,C001262,KY2024,8,2x2_slot_inorder_place_random
0000400902,C001263,KY2024,8,2x2_slot_inorder_place_random
0000000101,C003880,LED6539,4,2x2_slot_inorder_place_random
0000000101,C003881,LED6539,4,2x2_slot_inorder_place_random
0000000101,C003882,LED6539,4,2x2_slot_inorder_place_random
0000000101,C003883,LED6539,4,2x2_slot_inorder_place_random
0000300106,C003440,KH189,2,2x2_slot_inorder_place_random
0000300106,C003441,KH189,2,2x2_slot_inorder_place_random
0000300106,C003442,KH189,2,2x2_slot_inorder_place_random
0000300106,C003443,KH189,2,2x2_slot_inorder_place_random
0000200201,C000730,REP10,1,2x2_slot_inorder_place_random
0000200201,C000731,REP10,1,2x2_slot_inorder_place_random
0000200201,C000732,REP10,1,2x2_slot_inorder_place_random
0000200201,C000733,REP10,1,2x2_slot_inorder_place_random
0000000703,C002340,TB715,20,2x2_slot_inorder_place_random
0000000703,C002341,TB715,16,2x2_slot_inorder_place_random
0000000703,C002342,KH188,2,2x2_slot_inorder_place_random
0000000703,C002343,KH188,2,2x2_slot_inorder_place_random
0000000501,C002020,EH80,2,2x2_slot_inorder_place_random
0000000501,C002021,EH80,2,2x2_slot_inorder_place_random
0000000501,C002022,EH80,2,2x2_slot_inorder_place_random
0000000501,C002023,EH80,2,2x2_slot_inorder_place_random
0000000100,C002550,NSD21312,15,2x2_slot_inorder_place_random
0000000100,C002551,NSD21312,15,2x2_slot_inorder_place_random
0000000100,C002552,MP28,46,2x2_slot_inorder_place_random
0000000100,C002553,MP28,9,2x2_slot_inorder_place_random
0000200200,C003680,MCH081,6,2x2_slot_inorder_place_random
0000200200,C003681,MCH081,6,2x2_slot_inorder_place_random
0000200200,C003682,MCH081,6,2x2_slot_inorder_place_random
0000200200,C003683,MCH081,6,2x2_slot_inorder_place_random
0000301002,C002900,KIM3025GY,2,2x2_slot_inorder_place_random
0000301002,C002901,KIM3025GY,2,2x2_slot_inorder_place_random
0000301002,C002902,KIM3025GY,2,2x2_slot_inorder_place_random
0000301002,C002903,KIM3025GY,2,2x2_slot_inorder_place_random
0000400107,C001080,IAM2706,1,2x2_slot_inorder_place_random
0000400107,C001081,IAM2706,1,2x2_slot_inorder_place_random
0000400107,C001082,IAM2706,1,2x2_slot_inorder_place_random
0000400107,C001083,IAM2706,1,2x2_slot_inorder_place_random
0000200304,C000330,DSS7691,7,2x2_slot_inorder_place_random
0000200304,C000331,DSS7691,1,2x2_slot_inorder_place_random
0000200304,C000332,KIHP1157,1,2x2_slot_inorder_place_random
0000200304,C000333,KIHP1157,1,2x2_slot_inorder_place_random
0000400501,C002050,EH80,2,2x2_slot_inorder_place_random
0000400501,C002051,EH80,2,2x2_slot_inorder_place_random
0000400501,C002052,EH80,2,2x2_slot_inorder_place_random
0000400501,C002053,EH80,2,2x2_slot_inorder_place_random
0000100606,C001610,REP15,1,2x2_slot_inorder_place_random
0000100606,C001611,REP15,1,2x2_slot_inorder_place_random
0000100606,C001612,REP15,1,2x2_slot_inorder_place_random
0000100606,C001613,REP15,1,2x2_slot_inorder_place_random
0000300802,C003840,LED6550,8,2x2_slot_inorder_place_random
0000300802,C003841,LED6550,8,2x2_slot_inorder_place_random
0000300802,C003842,LED6550,8,2x2_slot_inorder_place_random
0000300802,C003843,LED6550,8,2x2_slot_inorder_place_random
0000200406,C001170,USBC1,44,2x2_slot_inorder_place_random
0000200406,C001171,USBC1,33,2x2_slot_inorder_place_random
0000200406,C001172,J023,54,2x2_slot_inorder_place_random
0000200406,C001173,J023,54,2x2_slot_inorder_place_random
0000200702,C000280,TRFP051DB,4,2x2_slot_inorder_place_random
0000200702,C000281,TRFP051DB,4,2x2_slot_inorder_place_random
0000200702,C000282,TRFP051DB,4,2x2_slot_inorder_place_random
0000200702,C000283,TRFP051DB,4,2x2_slot_inorder_place_random
0000100002,C001660,KPE587,18,2x2_slot_inorder_place_random
0000100002,C001661,KPE587,18,2x2_slot_inorder_place_random
0000100002,C001662,KPE587,18,2x2_slot_inorder_place_random
0000100002,C001663,KPE587,18,2x2_slot_inorder_place_random
0000300303,C003640,GKM913PI,8,2x2_slot_inorder_place_random
0000300303,C003641,GKM913PI,8,2x2_slot_inorder_place_random
0000300303,C003642,GKM913PI,4,2x2_slot_inorder_place_random
0000300303,C003643,BTE3905,14,2x2_slot_inorder_place_random
0000300002,C002850,KIM3025GY,2,2x2_slot_inorder_place_random
0000300002,C002851,KIM3025GY,2,2x2_slot_inorder_place_random
0000300002,C002852,KIM3025GY,2,2x2_slot_inorder_place_random
0000300002,C002853,KIM3025GY,2,2x2_slot_inorder_place_random
0000500105,C001380,CG1339,5,2x2_slot_inorder_place_random
0000500105,C001381,KIM32BU,16,2x2_slot_inorder_place_random
0000500105,C001382,KIM32BU,16,2x2_slot_inorder_place_random
0000500105,C001383,KIM32BU,16,2x2_slot_inorder_place_random
0000301001,C003230,CWS78,1,2x2_slot_inorder_place_random
0000301001,C003231,CWS78,1,2x2_slot_inorder_place_random
0000301001,C003232,CWS78,1,2x2_slot_inorder_place_random
0000301001,C003233,CWS78,1,2x2_slot_inorder_place_random
0000401004,C003190,CWS78,1,2x2_slot_inorder_place_random
0000401004,C003191,CWS78,1,2x2_slot_inorder_place_random
0000401004,C003192,CWS78,1,2x2_slot_inorder_place_random
0000401004,C003193,CWS78,1,2x2_slot_inorder_place_random
0000400106,C003900,LED6539,4,2x2_slot_inorder_place_random
0000400106,C003901,LED6539,4,2x2_slot_inorder_place_random
0000400106,C003902,LED6539,4,2x2_slot_inorder_place_random
0000400106,C003903,LED6539,4,2x2_slot_inorder_place_random
0000301000,C002730,BTE3887BU,28,2x2_slot_inorder_place_random
0000301000,C002731,KPB2650B,14,2x2_slot_inorder_place_random
0000301000,C002732,KPB2650B,14,2x2_slot_inorder_place_random
0000301000,C002733,KPB2650B,4,2x2_slot_inorder_place_random
0000400300,C000870,KIHP1160,1,2x2_slot_inorder_place_random
0000400300,C000871,KIHP1160,1,2x2_slot_inorder_place_random
0000400300,C000872,KIHP1160,1,2x2_slot_inorder_place_random
0000400300,C000873,KIHP1160,1,2x2_slot_inorder_place_random
0000300105,C003110,CWS78,1,2x2_slot_inorder_place_random
0000300105,C003111,CWS78,1,2x2_slot_inorder_place_random
0000300105,C003112,CWS78,1,2x2_slot_inorder_place_random
0000300105,C003113,CWS78,1,2x2_slot_inorder_place_random
0000100900,C000360,KIHP1157,1,2x2_slot_inorder_place_random
0000100900,C000361,KIHP1157,1,2x2_slot_inorder_place_random
0000100900,C000362,KIHP1157,1,2x2_slot_inorder_place_random
0000100900,C000363,KIHP1157,1,2x2_slot_inorder_place_random
0000400604,C001360,CUH220W,7,2x2_slot_inorder_place_random
0000400604,C001361,CG1339,6,2x2_slot_inorder_place_random
0000400604,C001362,CG1339,6,2x2_slot_inorder_place_random
0000400604,C001363,CG1339,6,2x2_slot_inorder_place_random
0000300001,C001070,IAM2706,1,2x2_slot_inorder_place_random
0000300001,C001071,IAM2706,1,2x2_slot_inorder_place_random
0000300001,C001072,IAM2706,1,2x2_slot_inorder_place_random
0000300001,C001073,IAM2706,1,2x2_slot_inorder_place_random
0000400704,C001810,FP0876W,1,2x2_slot_inorder_place_random
0000400704,C001811,FP0876W,1,2x2_slot_inorder_place_random
0000400704,C001812,FP0876W,1,2x2_slot_inorder_place_random
0000400704,C001813,FP0876W,1,2x2_slot_inorder_place_random
0000000500,C001890,FP0876W,1,2x2_slot_inorder_place_random
0000000500,C001891,FP0876W,1,2x2_slot_inorder_place_random
0000000500,C001892,FP0876W,1,2x2_slot_inorder_place_random
0000000500,C001893,FP0876W,1,2x2_slot_inorder_place_random
0000200601,C000830,KIHP1160,1,2x2_slot_inorder_place_random
0000200601,C000831,KIHP1160,1,2x2_slot_inorder_place_random
0000200601,C000832,KIHP1160,1,2x2_slot_inorder_place_random
0000200601,C000833,KIHP1160,1,2x2_slot_inorder_place_random
0000100205,C001860,FP0876W,1,2x2_slot_inorder_place_random
0000100205,C001861,FP0876W,1,2x2_slot_inorder_place_random
0000100205,C001862,FP0876W,1,2x2_slot_inorder_place_random
0000100205,C001863,FP0876W,1,2x2_slot_inorder_place_random
0000400703,C003550,PDCB002B,9,2x2_slot_inorder_place_random
0000400703,C003551,MR5365,10,2x2_slot_inorder_place_random
0000400703,C003552,MR5365,10,2x2_slot_inorder_place_random
0000400703,C003553,MR5365,10,2x2_slot_inorder_place_random
0000200303,C003490,KIM3025BU,2,2x2_slot_inorder_place_random
0000200303,C003491,KIM3025BU,2,2x2_slot_inorder_place_random
0000200303,C003492,KIM3025BU,2,2x2_slot_inorder_place_random
0000200303,C003493,KIM3025BU,2,2x2_slot_inorder_place_random
0000500002,C000510,KIHP1157,1,2x2_slot_inorder_place_random
0000500002,C000511,KIHP1157,1,2x2_slot_inorder_place_random
0000500002,C000512,KIHP1157,1,2x2_slot_inorder_place_random
0000500002,C000513,KIHP1157,1,2x2_slot_inorder_place_random
0000200104,C003750,ITHP2616,1,2x2_slot_inorder_place_random
0000200104,C003751,ITHP2616,1,2x2_slot_inorder_place_random
0000200104,C003752,ITHP2616,1,2x2_slot_inorder_place_random
0000200104,C003753,ITHP2616,1,2x2_slot_inorder_place_random
0000001002,C003380,NEH120,1,2x2_slot_inorder_place_random
0000001002,C003381,NEH120,1,2x2_slot_inorder_place_random
0000001002,C003382,NEH120,1,2x2_slot_inorder_place_random
0000001002,C003383,NEH120,1,2x2_slot_inorder_place_random
0000400202,C001480,MPP2345B,8,2x2_slot_inorder_place_random
0000400202,C001481,MPP2345B,8,2x2_slot_inorder_place_random
0000400202,C001482,MPP2345B,8,2x2_slot_inorder_place_random
0000400202,C001483,MPP2345B,8,2x2_slot_inorder_place_random
0000500602,C001160,TC10,22,2x2_slot_inorder_place_random
0000500602,C001161,TC10,22,2x2_slot_inorder_place_random
0000500602,C001162,TC10,22,2x2_slot_inorder_place_random
0000500602,C001163,TC10,10,2x2_slot_inorder_place_random
0000400500,C000230,MPP3456,8,2x2_slot_inorder_place_random
0000400500,C000231,MPP3456,8,2x2_slot_inorder_place_random
0000400500,C000232,MPP3456,8,2x2_slot_inorder_place_random
0000400500,C000233,MPP3456,7,2x2_slot_inorder_place_random
0000100401,C000350,KIHP1157,1,2x2_slot_inorder_place_random
0000100401,C000351,KIHP1157,1,2x2_slot_inorder_place_random
0000100401,C000352,KIHP1157,1,2x2_slot_inorder_place_random
0000100401,C000353,KIHP1157,1,2x2_slot_inorder_place_random
0000300503,C000980,KH193Y,3,2x2_slot_inorder_place_random
0000300503,C000981,KH193Y,3,2x2_slot_inorder_place_random
0000300503,C000982,KH193Y,3,2x2_slot_inorder_place_random
0000300503,C000983,KH193Y,3,2x2_slot_inorder_place_random
0000200405,C001850,FP0876W,1,2x2_slot_inorder_place_random
0000200405,C001851,FP0876W,1,2x2_slot_inorder_place_random
0000200405,C001852,FP0876W,1,2x2_slot_inorder_place_random
0000200405,C001853,FP0876W,1,2x2_slot_inorder_place_random
0000100700,C003160,CWS78,1,2x2_slot_inorder_place_random
0000100700,C003161,CWS78,1,2x2_slot_inorder_place_random
0000100700,C003162,CWS78,1,2x2_slot_inorder_place_random
0000100700,C003163,CWS78,1,2x2_slot_inorder_place_random
0000100400,C001500,MPP2345B,8,2x2_slot_inorder_place_random
0000100400,C001501,MPP2345B,1,2x2_slot_inorder_place_random
0000100400,C001502,EMP45BU,54,2x2_slot_inorder_place_random
0000100400,C001503,EMP45BU,4,2x2_slot_inorder_place_random
0000200002,C002820,FP0769,1,2x2_slot_inorder_place_random
0000200002,C002821,FP0769,1,2x2_slot_inorder_place_random
0000200002,C002822,FP0769,1,2x2_slot_inorder_place_random
0000200002,C002823,FP0769,1,2x2_slot_inorder_place_random
0000100103,C000400,KIHP1157,1,2x2_slot_inorder_place_random
0000100103,C000401,KIHP1157,1,2x2_slot_inorder_place_random
0000100103,C000402,KIHP1157,1,2x2_slot_inorder_place_random
0000100103,C000403,KIHP1157,1,2x2_slot_inorder_place_random
0000100500,C001930,KH193B,3,2x2_slot_inorder_place_random
0000100500,C001931,KH193B,3,2x2_slot_inorder_place_random
0000100500,C001932,KH193B,3,2x2_slot_inorder_place_random
0000100500,C001933,KH193B,3,2x2_slot_inorder_place_random
0000200103,C000630,REP10,1,2x2_slot_inorder_place_random
0000200103,C000631,REP10,1,2x2_slot_inorder_place_random
0000200103,C000632,REP10,1,2x2_slot_inorder_place_random
0000200103,C000633,REP10,1,2x2_slot_inorder_place_random
0000300801,C002740,FP0769,1,2x2_slot_inorder_place_random
0000300801,C002741,FP0769,1,2x2_slot_inorder_place_random
0000300801,C002742,FP0769,1,2x2_slot_inorder_place_random
0000300801,C002743,FP0769,1,2x2_slot_inorder_place_random
0000101001,C002350,KH188,2,2x2_slot_inorder_place_random
0000101001,C002351,KH188,2,2x2_slot_inorder_place_random
0000101001,C002352,KH188,2,2x2_slot_inorder_place_random
0000101001,C002353,KH188,2,2x2_slot_inorder_place_random
0000500104,C000220,MPP3456,8,2x2_slot_inorder_place_random
0000500104,C000221,MPP3456,8,2x2_slot_inorder_place_random
0000500104,C000222,MPP3456,8,2x2_slot_inorder_place_random
0000500104,C000223,MPP3456,8,2x2_slot_inorder_place_random
0000500601,C001350,J046,54,2x2_slot_inorder_place_random
0000500601,C001351,J046,54,2x2_slot_inorder_place_random
0000500601,C001352,J046,4,2x2_slot_inorder_place_random
0000500601,C001353,CUH220W,48,2x2_slot_inorder_place_random
0000400901,C003090,CG21315,3,2x2_slot_inorder_place_random
0000400901,C003091,EMP63,41,2x2_slot_inorder_place_random
0000400901,C003092,J34,42,2x2_slot_inorder_place_random
0000400901,C003093,J34,31,2x2_slot_inorder_place_random
0000400405,C001760,USBTYC02,44,2x2_slot_inorder_place_random
0000400405,C001761,USBTYC02,12,2x2_slot_inorder_place_random
0000400405,C001762,CK001,8,2x2_slot_inorder_place_random
0000400405,C001763,CK001,8,2x2_slot_inorder_place_random
0000300502,C001830,FP0876W,1,2x2_slot_inorder_place_random
0000300502,C001831,FP0876W,1,2x2_slot_inorder_place_random
0000300502,C001832,FP0876W,1,2x2_slot_inorder_place_random
0000300502,C001833,FP0876W,1,2x2_slot_inorder_place_random
0000400603,C001940,USBC914,42,2x2_slot_inorder_place_random
0000400603,C001941,USBC914,9,2x2_slot_inorder_place_random
0000400603,C001942,CUH19W,72,2x2_slot_inorder_place_random
0000400603,C001943,CUH19W,13,2x2_slot_inorder_place_random
0000401003,C003870,KPB2301PI,5,2x2_slot_inorder_place_random
0000401003,C003871,GKM539B,14,2x2_slot_inorder_place_random
0000401003,C003872,GKM539B,14,2x2_slot_inorder_place_random
